uid,text_info
100391,1938 Olga Haycraft d. I V Hutchings 6-3 6-2
100392,"1900 Helen Cressy Green d. Ida Cressy, walkover *"
100393,"1901 Helen Cressy Green d. Ida Cressy, walkover *"
100394,1902 Maude Garfit d. Miss Cressy 6-2 6-3 *
100395,1904 Maude Garfit d. Elizabeth Lunt Heatley 6-7 retired *
100396,1906 Winifred Longhurst d. Elsie Lane 6-3 6-4
100397,1908 Elizabeth Lunt Heatley and C. Jones divided the prizes
100398,1909 Winifred Longhurst d. Kathleen Clements 6-2 6-2 *
100399,1920 Doris Covell Craddock d. Mrs J.B. Perrett 8-6 8-6
100400,1921 Mabel Davy Clayton d. Mabel Squire Parton 10-8 6-2
100401,"1922 Mabel Davy Clayton d. M.A. Wright 6-2, 6-3"
100402,1923 Elizabeth Ryan (USA) d. Mary Hart McIlquham 6-1 6-3
100403,1924 Mary Hart McIlquham d. Marie Hazel 5-7 6-3 6-2
100404,1926 Mrs P. Whitley d. Mrs Munro 8-6 7-5
100405,1958 [Tokyo] Sachiko Kamo (Jap) d. Desideria Ampon (Phi) 6-1 6-2
100406,1962 [Jakarta] Akiko Fukui (Jap) d. Reiko Miyagi (Jap) 7-5 6-2
100407,1966 [Bangkok] Lany Kaligis (Ina) d. Kazuko Kuromatsu (Jap) 6-2 6-3
100408,1974 [Tehran] Lita Liem Sugiarto (Ina) d. Paulina Peisachov (Isr) 7-5 6-4
100409,1978 [Bangkok] Duk-Hee Lee (Kor) d. Chuan Chen (Chn) 6-3 6-1
100410,1982 [New Delhi] Etsuko Inoue (Jap) d. Soo-Ok Kim (Kor) 4-6 6-4 6-4
100411,1986 [Seoul] Xin-Yi Li (Chn) d. Jeong-Soon Lee (Kor) 6-3 6-3
100412,1990 [Beijing] Akiko Kijimuta (Jap) d. Li Chen (Chn) 6-3 6-3
100413,1994 [Hiroshima] Kimiko Date (Jap) d. Naoko Sawamatsu (Jap) 6-2 6-4
100414,1998 [Bangkok] Yayuk Basuki (Ina) d. Tamarine Tanasugarn (Tha) 6-4 6-2
100415,2002 [Busan] Iroda Tulyaganova (Uzb) d. Tamarine Tanasugarn (Tha) 6-1 6-3
100416,2006 [Doha] Jie Zheng (Chn) d. Sania Mirza (Ind) 6-4 1-6 6-1
100417,2010 [Guangzhou] Shuai Peng (Chn) d. Akgul Amanmuradova (Uzb) 7-5 6-2
100418,2014 [Incheon] Qiang Wang (Chn) d. Luksika Kumkhum (Tha) 6-3 7-6(5)
100419,2018 [Jakarta and Palembang] Qiang Wang (Chn) d. Shuai Zhang (Chn) 6-3 6-2
100420,1950 [Calcutta -Jan] Patricia Canning Todd (USA) d. Betty Clements Hilton (GB) 6-4 6-0
100421,1950 [Lahore -Dec] Dorothy Head (USA) d. Joy Gannon Mottram (GB) 4-6 6-2 6-3
100422,1952 [Colombo] Doris Hart (USA) d. Shirley Fry (USA) 6-4 2-6 6-1
100423,1954 [Manila] Sachiko Kamo (Jpn) d. Desideria Ampon 6-2 6-4
100424,1956 [Calcutta] Althea Gibson (USA) d. Sachiko Kamo 6-3 9-11 6-2
100425,1957 [Colombo] Althea Gibson (USA) d. Patricia Ward (GB) 6-0 13-11
100426,1958 [Lahore] Louise Snow (USA) d. Parveen Sheikh Ahmed (Pak) 6-3 6-4
100427,1960 [Calcutta] Margaret Hellyer (Aus) d. Mimi Arnold (USA) 3-6 6-1 7-5
100428,1962 [Calcutta] Lesley Turner (Aus) d. Madonna Schacht (Aus) 6-3 6-2
100429,1963 [Calcutta] Cherri Chettyanna d. Rattan Thadani 6-1 1-6 6-3
100430,1964 [Calcutta] Lakshmi Mahadevan d. Jill Rook Mills (GB) 6-3 6-2
100431,1965 [Calcutta] Nirupama Vasant d. Lakshmi Mahadevan 6-2 6-4
100432,1966 [Calcutta] Tiiu Soome (USSR) d. Carole Prosen (USA) 6-3 1-6 6-1
100433,1967 [Calcutta] Rena Abjandadze (USSR) d. Alla Ivanova (USSR) 6-4 6-0
100434,1968 [Bangalore] Alla Ivanova (USSR) d. Nina Tukherli (USSR) 6-1 6-2
100435,1969 [Calcutta] Nirupama Vasant d. Alice Luthy Tym (USA) 6-1 3-6 6-3
100436,1970 [New Delhi] Rena Abjandadze (USSR) d. Alla Ivanova (USSR) 9-7 6-3
100437,1972 [Poona] Kiran Peshawaria d. Susan Das 6-2 6-0
100438,1917 [Baltimore] Lucy Slowe
100439,1918 [New York] May Rae
100440,1919 [New York] May Rae
100441,1920 [New York] May Rae
100442,1921 [Washington] Lucy Slowe
100443,1922 [Philadelphia] Isadore Channels d. Mrs L. Wade 6-1 4-6 8-6
100444,1923 [Chicago] Isadore Channels
100445,1924 [Baltimore] Isadore Channels
100446,"1925 [Bordentown, NJ] Lulu Ballard"
100447,"1926 [St. Louis, MO] Isadore Channels"
100448,"1927 [Hampton, VA] Lulu Ballard"
100449,"1928 [Bordentown, NJ] Lulu Ballard"
100450,"1929 [Bordentown, NJ] Ora Mae Washington d. Frances Forehand Gittens 4-6 6-4 6-2"
100451,1930 [Indianapolis] Ora Mae Washington
100452,"1931 [Tuskegee, AL] Ora Mae Washington d. Blanche Winston 6-3 6-3"
100453,"1932 [Shady Rest, NJ] Ora Mae Washington d. Frances Forehand Gittens 4-6 6-2 6-3"
100454,"1933 [Hampton, VA] Ora Mae Washington"
100455,"1934 [Lincoln University, PA] Ora Mae Washington d. Lulu Ballard 6-4 5-7 6-4"
100456,"1935 [Institute, WV] Ora Mae Washington d. Lulu Ballard 6-4 4-6 6-4"
100457,"1936 [Wilberforce, OH] Lulu Ballard d. Ora Mae Washington 8-6 6-1"
100458,"1937 [Tuskegee, AL] Ora Mae Washington d. Kathryn Jones 1-6 6-4 6-3"
100459,"1938 [Lincoln University, PA] Flora Sullivan Lomax d. Margaret Peters 6-4 6-0"
100460,"1939 [Hampton, VA] Flora Sullivan Lomax d. Roumania Peters 6-0 8-6 (or 6-0 7-5)"
100461,"1940 [Wilberforce, OH] Agnes Lawson d. Kathryn Jones 6-4 3-6 6-4"
100462,"1941 [Tuskegee, AL] Flora Sullivan Lomax d. Kathryn Jones 7-5 6-1"
100463,"1942 [Lincoln University, PA] Flora Sullivan Lomax d. Kathryn Jones 8-6 1-6 6-3"
100464,1944 [New York] Roumania Peters d. Lillian Burch Van Buren 6-1 2-6 6-4
100465,1945 [New York] Kathryn Jones Irvis d. Lillian Burch Van Buren 6-4 2-6 7-5
100466,"1946 [Wilberforce, OH] Roumania Peters"
100467,"1947 [Tuskegee, AL] Althea Gibson d. Roumania Peters 7-5 6-0"
100468,"1948 [Orangeburg, SC] Althea Gibson d. Nana Davis 6-3 6-0"
100469,"1949 [Wilberforce, OH] Althea Gibson d. Mary Etta Fine 6-2 6-2"
100470,"1950 [Wilberforce, OH] Althea Gibson d. Nana Davis 6-2 6-0"
100471,"1951 [Wilberforce, OH] Althea Gibson d. Mary Etta Fine 6-1 6-0"
100472,"1952 [Wilberforce, OH] Althea Gibson d. Mary Etta Fine 6-3 6-1"
100473,"1953 [Daytona Beach, FL] Althea Gibson d. Mary Etta Fine 6-1 6-1"
100474,"1954 [Daytona Beach, FL] Althea Gibson d. Ivy Cover Ramsey 6-1 6-5 (?)"
100475,"1955 [Wilberforce, OH] Althea Gibson d. Nana Davis Vaughan 6-3 6-0"
100476,"1956 [Wilberforce, OH] Althea Gibson d. Nana Davis Vaughan 6-1 6-1"
100477,"1957 [Wilberforce, OH] Gwendolyn McEvans d. Jean Richardson 8-6 6-3"
100478,"1958 [Wilberforce, OH] Mary Etta Fine d. Darnella Everson 6-0 6-0"
100479,"1959 [Wilberforce, OH] Gwendolyn McEvans d. Darnella Everson 9-7 6-1"
100480,"1960 [Hampton, VA] Mimi Kanarek d. Darnella Everson 6-3 6-3"
100481,"1961 [Hampton, VA] Carolyn Williams d. Bessie Ann Stockard 6-1 6-2"
100482,"1962 [Wilberforce, OH] Carolyn Liguori d. Carolyn Williams 7-5 7-5"
100483,"1963 [Wilberforce, OH] Ginger Pfeiffer d. Sylvia Hooks 4-6 6-3 6-3"
100484,"1964 [Wilberforce, OH] Bonnie Logan"
100485,"1965 [Wilberforce, OH] Bonnie Logan"
100486,"1966 [Wilberforce, OH] Bonnie Logan"
100487,"1967 [Wilberforce, OH] Bonnie Logan"
100488,"1968 [Wilberforce, OH] Bonnie Logan"
100489,"1969 [St. Louis, MO] Bonnie Logan"
100490,"1970 [St. Louis, MO] Bonnie Logan"
100491,"1971 [St. Louis, MO] Bessie Stockard"
100492,1972 [Boston] Lorraine Williams Bryant
100493,1973 [Boston] Mimi Kanarek
100494,1974 [Washington] Jean Burnett
100495,1975 [San Diego] Diane Morrison
100496,1976 [New Orleans] Kim Sands
100497,1977 [New Orleans] Leslie Allen
100498,"1978 [Princeton, NJ] Joann Jacobs"
100499,1979 [Atlanta] Zina Garrison
100500,1980 [Atlanta] Zina Garrison
100501,1981 [Detroit] Lori McNeil d. Zina Garrison 4-6 2-2 ret.
100502,1982 [San Diego] Luch Bacerra
100503,1983 [Boston] Lisa De Angeles
100504,1984 [Atlanta] Shandra Livingston d. Kathy Foxworth 6-1 6-4
100505,1985 [Washington] Kyle Copeland
100506,1986 [Chicago] Melissa Brown
100507,1987 [Oakland] Iwalani McCalla
100508,"1988 [Austin, TX] Iwalani McCalla"
100509,1989 [New Orleans] Iwalani McCalla
100510,1990 [New Orleans] Erica Adams
100511,1991 [Washington] Iwalani McCalla
100512,1992 [Boston] Jeri Ingram
100513,"1993 [Richmond, VA] Tonya Edwards"
100514,"1994 [Richmond, VA] Erica Adams"
100515,"1995 [Jackson, MS] Jeri Ingram"
100516,1996 [Memphis] Jeri Ingram
100517,1997 [Fort Lauderdale] Julie Stevens
100518,1998 [Fort Lauderdale] Christina Turner
100519,1999 [New Orleans] Erica Adams
100520,"2000 [Birmingham, AL] Luciane Kelbert"
100521,"2001 [Birmingham, AL] Robyn White"
100522,"2002 [Prince George's, MD] Stephanie Johnson"
100523,"2003 [Prince George's, MD] Alana Van Dervort"
100524,2004 [Houston] Tayo Bailey
100525,"2005 [Daytona Beach, FL] Tayo Bailey"
100526,2006 [San Diego] Cameron Benjamin
100527,2007 [New York] D. Robinson
100528,2008 [Miami] Rachel Rye
100529,2012 [Fort Lauderdale] Christine Clermont
100530,2013 [Fort Lauderdale] Angela McGahee d. Shelena Sanderson 6-2 1-0 retired
100531,2014 [Fort Lauderdale] Angela McGahee d. Samatha O'Niel 6-2 6-1
100532,1932 Lavender Letts Campbell (Irl) d. Ena Alexandroff (Egy) 6-3 6-0
100533,1935 Lucia Valerio (Ita) d. Rosl Kraus (Aut) 6-3 6-3
100534,1936 Hilde Krahwinkel Sperling (Den) d. Jadwiga Jedrzejowska (Pol)
100535,1937 Simone Passemard Mathieu (Fra) d. Helen Jacobs (USA) 9-7 6-0
100536,1949 Anneliese Ullstein Bossi (Ita) d. Joan Curry (GB) 7-5 6-8 6-3
100537,1950 Kay Tuckey (GB) d. Maria Teran de Weiss (Arg) 8-6 4-6 9-7
100538,1951 Nancye Wynne Bolton (Aus) d. Maria Teran de Weiss (Arg) 4-6 6-3 6-1
100539,1952 Dorothy Head (USA) d. Totta Zehden (Frg) 6-0 8-6
100540,1953 Suzanne Schmitt (Fra) d. Jacqueline Kermina (Fra) 7-5 6-3
100541,1954 Erika Obst Vollmer (Frg) d. Barbara Bradley (USA) 6-2 6-2
100542,1955 Maud Mottez Galtier (Fra) d. Christiane Mercelis (Bel) 6-2 6-4
100543,1956 Edda Buding (Frg) d. Daphne Seeney (Aus) 6-2 6-2
100544,1957 Yola Ramirez (Mex) d. Rosie Reyes (Mex) 6-2 6-0
100545,1961 Carmen Hernandez-Coronado (Esp) d. Doris Schuster (Aut) 6-4 6-3
100546,1931 Irmgard Rost (Ger) d. Nelly Bamberger Neppach (Ger) 6-4 6-3
100547,1948 Jean Quertier (GB) d. Vera Mattar (Leb) 6-1 6-3
100548,1958 Shirley Bloomer (GB) d. Lea Pericoli (Ita) 4-6 6-4 6-4
100549,1970 Fiorella Bonicelli (Uru) d. Laura Rossouw (RSA) 3-6 6-4 6-4
100550,1959 Sandra Reynolds (RSA) d. Renee Schuurman (RSA) 4-6 6-1 6-3
100551,1968 Maria Guzman (Ecu) d. Maria José Aubet (Esp) 6-2 6-2
100552,1969 Maria Nasuelli (Ita) d. Sally Holdsworth (GB) 6-4 8-6
100553,1971 Brenda Kirk (RSA) d. Fiorella Bonicelli (Uru) 6-2 6-3
100554,1972 Maria Nasuelli (Ita) d. Margaret Tesch (Aus) 8-6 3-6 6-0
100555,1973 Lindsay Beaven (GB) d. Kora Schediwy (Frg) 6-2 1-6 6-0
100556,1986 Sylvia Hanika (Frg) d. Angelikí Kanellopoulou 7–5 6–0
100557,1987 Katerina Maleeva (Bul) d. Julie Halard (Fra) 6-0 6-1
100558,1988 Isabel Cueto (Frg) d. Laura Golarsa (Ita) 6-0 6-1
100559,1989 Cecilia Dahlman (Swe) d. Rachel McQuillan (Aus) 6–3 1–6 7–5
100560,1990 Cecilia Dahlman (Swe) d. Katia Piccolini (Ita) 7–5 7–5
100561,1991 Yvonne Grubben (Net) d. Christina Zachariadou 6-1 6-0
100562,1992 Rita Kuti-Kis (Hun) d. Claudia Timm (Ger) 6-0 6-3
100563,1993 Claudia Chabalgoity (Bra) d. Irina Fateeva Zvereva (Rus) 6-2 4-6 6-3
100564,1994 Julija Apostoli d. Irina Fateeva Zvereva (Rus) 6-0 6-3
100565,1995 Henrieta Nagyova (Svk) d. Patty Schnyder (Sui) 6-2 6-0
100566,1937 Simone Passemard Mathieu (Fra) d. Marie-Luise Horn (Ger) 6-0 6-1
100567,1938 Hella Kovac (Yug) d. Gracyn Wheeler (USA)
100568,1939 Klara Somogyi (Rou) d. Alice Florian (Yug) 6-4 6-2
100569,1938 Gracyn Wheeler (USA) d. Marie-Luise Horn (Ger) 6-1 9-7
100570,1939 Hella Kovac (Yug) d. Gaby Curtis (GB) 6-1 6-3
100571,1886 Jane Mowbray
100572,1887 Jane Mowbray
100573,1888 Jane Mowbray d. Jahn 6-2 6-0
100574,1889 Jane Mowbray
100575,1890 Jane Mowbray
100576,1891 Jane Mowbray d. Mary Spiers 7-5 7-5
100577,1892 Mary Spiers d. Pearl Gorrie 6-3 3-6 6-1
100578,1893 A. Nicholson d. Mary Spiers 6-3 3-6 7-5
100579,1894 Jane Mowbray d. Mary Spiers 6-4 6-4
100580,1895 A. Nicholson d. Jane Mowbray 4-6 6-1 6-4
100581,1896 A. Nicholson d. Mary Spiers 6-3 6-3
100582,1897 A. Nicholson d. Pearl Gorrie 6-8 6-1 6-2
100583,1898 A. Nicholson d. E. Whitelaw 6-1 6-2
100584,1899 A. Nicholson d. Pearl Gorrie 3-6 6-0 6-4
100585,1900 [Feb/Mar] A. Nicholson
100586,1900 [Dec] A. Nicholson d. Stella Rice 6-1 6-2
100587,1902 A. Nicholson d. Mrs Cooper 6-1 6-4
100588,1903 A. Nicholson d. Annie Gray 6-2 6-2
100589,1904 Mrs Cooper d. A. Nicholson
100590,1905 Daisy Udy d. Annie Stewart 6-3 6-0
100591,1906 Daisy Udy d. Annie Stewart 6-3 6-1
100592,1907 Daisy Udy d. Annie Gray 6-3 6-3
100593,1908 Annie Gray d. Daisy Udy 6-1 6-2
100594,1909 Annie Gray d. E. Williams 6-4 6-3
100595,1910 Kate Nunneley d. Ruby Wellwood 6-3 4-6 6-3
100596,1911 Annie Gray d. Gwen Gorrie 6-3 6-2
100597,1912 Annie Gray d. Gwen Gorrie 6-2 6-4
100598,1913 Annie Gray d. Minnie Steele 6-4 6-2
100599,1914 Annie Gray d. Gwen Gorrie 6-1 6-2
100600,1915 Annie Gray d. Minnie Steele 6-3 6-2
100601,1920 Eva Baird Hodges d. Muriel Payton 6-0 6-2
100602,1921 Marjorie Macfarlane d. Mrs C.J. Marshall 6-3 6-4
100603,1922 Mrs M. Scott-Watson d. Marjorie Macfarlane 6-1 8-6
100604,1923 Sylvia Lance (Aus) d. Annie Gray (Aus) 6-2 6-4
100605,1924 Marjorie Macfarlane d. Arita Howe 6-2 6-1
100606,1925 Marjorie Macfarlane d. Beryl Knight 6-3 8-6
100607,1926 Marjorie Macfarlane d. Beryl Knight 9-7 7-5
100608,1927 May Spiers d. Beryl Knight 7-5 1-6 6-3
100609,1928 Marjorie Macfarlane d. Beryl Knight 6-4 6-2
100610,1929 Marjorie Macfarlane d. Myrtle Anderson Melody 6-4 6-4
100611,1930 Myrtle Anderson Melody d. Beryl Knight 6-2 4-6 10-8
100612,1931 May Spiers ***** d. Marjorie Macfarlane 6-2 1-6 7-5
100613,1932 Marjorie Macfarlane d. Beryl Knight 6-2 6-3
100614,1933 Marjorie Macfarlane d. Beryl Knight 6-0 8-6
100615,1934 Dulcie Nicholls d. Marjorie Macfarlane 6-4 6-2
100616,1935 Nessie Beverley d. Marjorie Macfarlane 6-0 6-2
100617,1936 Dulcie Nicholls d. Jean Ramsay 4-6 6-0 6-0
100618,1937 Margaret Beverley d. Berenice Bishop 6-2 6-2
100619,1938 Margaret Beverley d. Berenice Bishop 6-3 6-1
100620,1939 Margaret Beverley d. Elizabeth Plummer 6-1 6-2
100621,1940 Margaret Beverely d. Berenice Bishop Morse
100622,1941 Pam Cooke d. Betty Potter 6-1 8-6
100623,1942 Pam Cooke d. W. Smith 6-2 7-5
100624,"1956 (Mar?) Mary Bevis Hawton d. Thelma Coyne Long 8-6 10-8 ""Auckland Invitation"""
100625,"1958 (Feb) Angela Mortimer (GB) d. Ruia Morrison 6-2 6-1 ""Auckland Invitation"""
100626,"1959 (Feb) Ruia Morrison d. Betty Holstein (Aus) 6-4 6-4 ""New Zealand Invitation"""
100627,"1960 (Oct) M.A. Smith d. Ruia Morrison 6-2 6-4 ""Auckland Invitation"""
100628,"1961 (Feb) Ann Smith d. Ruia Morrison 6-4 1-6 6-4 ""Auckland Champs."""
100629,"1961 (Feb) Jan Lehane (Aus) d. Ruia Morrison 6-0 6-3 ""Auckland Invitation"""
100630,"1962 (Jan) Darlene Hard (USA) d. Ruia Morrison 7-5 7-5 ""Auckland Invitation"""
100631,"1962 (Feb) Heather Redwood Robson d. Patsy Belton 4-6 6-3 7-5 ""Auckland Champs."""
100632,"1963 (Jan) Ethne Green d. Sonia Cox 8-6 6-1 ""Auckland Champs."""
100633,"1963 (Feb) Lesley Turner (Aus) d. Ruia Morrison Davy 6-2 6-1 ""Wills International"""
100634,"1964 (Feb) Margaret Smith (Aus) d. Jan Lehane (Aus) 6-4 3-6 6-0 ""Wills International"""
100635,"1965 (Jan) Rita Bentley (GB) d. Elaine Becroft Stephan 6-2 6-2 ""Auckland Champs."""
100636,"1965 (Feb) Rita Bentley (GB) d. Jill Blackman (Aus) 6-4 6-3 ""Wills International"""
100637,"1965 (Feb) Rita Bentley (GB) d. Rosie Reyes Darmon (Fra) 6-2 1-6 6-2 ""Canterbury Champs."""
100638,"1966 (Feb) Margaret Smith (Aus) d. Kerry Melville (Aus) 6-1 6-1 ""Wills International"""
100639,"1967 (Feb) Rosie Casals (USA) d. Francoise Durr (Fra) 6-2 7-5 ""Wills International"""
100640,"1968 (Feb 1) Beverley Vercoe d. Patsy Stevens 6-4 6-0 ""Auckland Champs."""
100641,"1968 (Feb 5) Kerry Melville (Aus) d. Gail Sherriff (Aus) 8-6 6-1 ""Wills International"""
100642,"1968 (Feb) Beverley Vercoe d. Pam Rogan 6-4 4-6 6-4 ""North Shore Champs."""
100643,"1968 (Nov) Beverly Vercoe d. Jill Bloxham 6-0 6-3 ""Auckland Hard Court Champs."""
100644,"1968 (Dec) Marilyn Pride d. Shirley Collins 6-1 6-3 ""Auckland Champs."""
100645,"1969 (Feb) Ann Haydon Jones (GB) d. Karen Krantzcke (Aus) 6-1 6-1 ""New Zealand Open, Benson & Hedges Open"""
100646,"1970 (Feb) Ann Haydon Jones (GB) d. Kerry Melville (Aus) 0-6 6-4 6-1 ""Benson & Hedges Open"""
100647,"1971 (Jan 14) Kathy Harter d. Shelley Monds 6-1 6-0 ""Auckland Grass Court Champs."""
100648,"1971 (Jan 24) Beverley Vercoe d. Jill Fraser 1-6 6-2 7-6 ""North Shore Champs."""
100649,"1971 (Mar) Margaret Smith Court (Aus) d. Evonne Goolagong (Aus) 3-6 7-6 6-2 ""Benson & Hedges Open"""
100650,"1971 (Dec) Kerry Melville (Aus) d. Rosie Casals (USA) 6-4 6-0 ""Auckland Champs."""
100651,"1972 (Jan) Marilyn Pryde d. Robyn Legge Hunt 4-6 6-4 7-5 ""Auckland Tournament"""
100652,"1972 (Jan) Mona Schallau (USA) d. Marilyn Pryde 6-2 6-0 ""New Zealand Open"""
100653,"1973 (Jan) Marilyn Pryde d. Pat Bostrom (USA) 7-6 6-2 ""Auckland Champs."""
100654,"1973 (Jan) Evonne Goolagong (Aus) d. Marilyn Pryde 6-0 6-1 ""Benson & Hedges Open"""
100655,"1973 (Dec) Marilyn Pryde d. Judy Connor 4-6 6-1 6-2 ""Auckland Champs."""
100656,"1974 (Jan) Evonne Goolagong (Aus) d. Ann Kiyomura (USA) 6-3 6-1 ""New Zealand Open, Benson & Hedges Open"""
100657,"1975 (Jan) Evonne Goolagong (Aus) d. Linda Mottram (GB) 6-2 7-5 ""New Zealand Open"""
100658,"1975 (Jan) Judy Connor d. Shelley Monds 6-4 6-4 ""Auckland Champs."""
100659,"1976 (Jan) divided between Sue Barker (GB) e Helga Niessen Masthoff (Frg) due to rain ""Benson & Hedges Open"""
100660,"1977 (Jan) Heidi Eisterlehner (Ger) d. Karen Krantzcke (Aus) 6-4 6-4 ""New Zealand Open"""
100661,"1978 (Jan) Helena Anliot (Swe) d. Marilyn Tesch (Aus) ""Benson & Hedges Open"""
100662,"1980 (Jan 7) Janet Newberry (USA) d. Judy Connor 6-2 6-1 ""Benson & Hedges Open"""
100663,"1980 (Jan 20) Chris Newton d. Brenda Perry 6-4 7-6 ""Auckland Champs."""
100664,1985 (Dec) Anne Hobbs (GB) d. Louise Field (Aus) 6-3 6-1
100665,1987 (Jan) Gretchen Rush Magers (USA) d. Terry Phelps (USA) 6-2 6-3
100666,1988 (Jan) Patty Fendick (USA) d. Sara Gomer (GB) 6-3 7-6
100667,1989 (Feb) Patty Fendick (USA) d. Belinda Cordwell 6-2 6-0
100668,1990 (Feb) Leila Meskhi (USSR) d. Sabine Appelmans (Bel) 6-1 6-0
100669,1991 (Feb) Eva Sviglerova (Tch) d. Andrea Strnadova (Tch) 6-2 0-6 6-1
100670,1992 (Feb) Robin White (USA) d. Andrea Strnadova (Tch) 2-6 6-4 6-3
100671,1993 (Feb) Elna Reinach (RSA) d. Caroline Kuhlman (USA) 6-0 6-0
100672,1994 (Feb) Ginger Helgeson (USA) d. Ines Gorrochategui (Arg) 7-6 6-3
100673,1995 (Feb) Nicole Provis Bradtke (Aus) d. Ginger Helgeson (USA) 3-6 6-2 6-1
100674,1996 (Jan) Sandra Cacic (USA) d. Barbara Paulus (Aut) 6-3 1-6 6-4
100675,1997 (Jan) Marion Maruska (Aut) d. Judith Polzl Wiesner (Aut) 6-3 6-1
100676,1998 (Jan) Dominique Monami van Roost (Bel) d. Silvia Farina (Ita) 4-6 7-6 7-5
100677,1999 (Jan) Julie Halard Decugis (Fra) d. Dominique Monami van Roost (Bel) 6-4 6-1
100678,2000 (Jan) Anna Kremer (Lux) d. Cara Black (RSA) 6-4 6-4
100679,2001 (Jan) Meilen Tu (USA) d. Paola Suarez (Arg) 7-6 6-2
100680,2002 (Jan) Anna Smashnova (Isr) d. Tatiana Panova (Rus) 6-2 6-2
100681,2003 (Jan) Eleni Daniilidou (Gre) d. Yoon Jeong Cho (Kor) 6-4 4-6 7-6
100682,2004 (Jan) Eleni Daniilidou (Gre) d. Ashley Harkleroad (USA) 6-3 6-2
100683,2005 (Jan) Katarina Srebotnik (Slo) d. Shinobu Asagoe (Jap) 5-7 7-5 6-4
100684,2006 (Jan) Marion Bartoli (Fra) d. Vera Zvonareva (Rus) 6-2 6-3
100685,2007 (Jan) Jelena Jankovic (Srb) d. Vera Zvonareva (Rus) 7-6 5-7 6-3
100686,2008 (Jan) Lindsay Davenport (USA) d. Aravane Rezai (Fra) 6-2 6-2
100687,2009 (Jan) Elena Dementieva (Rus) d. Elena Vesnina (Rus) 6-4 6-1
100688,2010 (Jan) Yanina Wickmayer (Bel) d. Flavia Pennetta (Ita) 6-3 6-2
100689,2011 (Jan) Greta Arn (Hun) d. Yanina Wickmayer (Bel) 6-3 6-3
100690,2012 (Jan) Jie Zheng (Chn) d. Flavia Pennetta (Ita) 2-6 6-3 2-0 ret.
100691,2013 (Jan) Agnieszka Radwanska (Pol) d. Yanina Wickmayer (Bel) 6-4 6-4
100692,2014 (Jan) Ana Ivanovic (Srb) d. Venus Williams (USA) 6-2 5-7 6-4
100693,2015 (Jan) Venus Williams (USA) d. Caroline Wozniacki (Den) 2-6 6-3 6-3
100694,2016 (Jan) Sloane Stephens (USA) d. Julia Goerges (Ger) 7-5 6-2
100695,2017 (Jan) Lauren Davis (USA) d. Ana Konjuh (Cro) 6-3 6-1
100696,2018 (Jan) Julia Goerges (Ger) d. Caroline Wozniacki (Den) 6-4 7-6
100697,2019 (Jan) Julia Goerges (Ger) d. Bianca Andreescu (Can) 2-6 7-5 6-1
100698,2020 (Jan) Serena Williams (USA) d. Jessica Pegula (USA) 6-3 6-4
100699,1946 Doris Hart d. Virginia Wolfenden Kovacs 6-0 6-1
100700,1948 Magda Berescu Rurac d. Laura Lou Jahn 6-0 6-2
100701,1949 Helen Pedersen Rihbany d. Virginia Lee Boyer 6-2 6-1
100702,1950 Laura Lou Jahn d. Rhoda Hopkins 6-8 6-3 6-3
100703,1951 Laura Lou Jahn d. Nancy Morrison 6-2 4-6 7-5
100704,1952 Magda Berescu Rurac d. Laura Lou Jahn Kunnen 6-1 6-3
100705,1953 Doris Hart d. Alicia Wright (Ecu) 6-0 6-2
100706,1954 Laura Lou Jahn Kunnen d. Hanna Kozeluhova Sladek (Can) 4-6 6-3 6-4
100707,1955 Karol Fageros d. Marilyn Stock 6-2 6-2
100708,1956 Marilyn Stock d. Lois Miller Osten 6-0 6-3
100709,1957 Maria Bueno (Bra) d. Marta Hernandez (Mex) 6-2 6-1
100710,1958 Maria Bueno (Bra) d. Janet Hopps 1-6 6-4 6-4
100711,1959 Karol Fageros d. Marie Martin (Aus) 6-4 6-3
100712,1960 Ann Barclay (Can) d. Margaret Babbitt 6-1 6-1
100713,1961 Mary Habicht (Bra) d. Kay Hubbell 1-6 6-4 6-0
100714,1962 Margaret Hellyer (Aus) d. Stephanie DeFina 6-4 6-3
100715,1963 Stephanie DeFina d. Carol Hanks 6-2 5-7 10-8
100716,1964 Stephanie DeFina d. Frances Farrar 6-3 6-0
100717,1965 Trudy Groenman (Net) d. Ellie Krocke (Net) 6-4 6-3
100718,1966 Stephanie DeFina d. Peachy Kellmeyer 5-7 7-5 6-2
100719,1967 Stephanie DeFina d. Peachy Kellmeyer 6-2 6-1
100720,1968 Faye Urban (Can) d. Alice Luthy Tym 6-2 6-1
100721,1969 (Jan) Stephanie DeFina d. Mary Ann Eisel 6-3 7-5
100722,"1969 (Mar) Julie Heldman d. Virginia Wade (GB) 6-1 6-4 ""WLOD Invitational"""
100723,"1970 Nancy Richey d. Peaches Bartkowicz 6-3 6-0 ""WLOD Invitational"""
100724,"1971 (Jan) Chris Evert d. Laurie Fleming 6-2 6-1 ""Fort Lauderdale Invitation"""
100725,"1971 (Feb) Francoise Durr (Fra) d. Billie Jean Moffitt King 6-3 3-6 6-3 ""WLOD Invitational"""
100726,1972 (Jan) Laurie Fleming d. Janet Haas 6-0 6-3
100727,1972 (Feb) Chris Evert d. Billie Jean Moffitt King 6-1 6-0
